KRAS mutation is present in a small subset of primary urinary bladder adenocarcinomas	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2559.2012.04309.x	 RE Alexander, A Lopez‐Beltran, R Montironi… - …, 2012 - Wiley Online Library	 R Montironi	 26	 0	 10.1111/j.1365-2559.2012.04309.x	 Histopathology	 2012 Dec;61(6):1036-42.	 Riley E Alexander	 22804747
Tumor Budding as a High Risk Prognostic Factor in Progression of pT1 Bladder Urothelial Carcinomas	 Citation	 NaN	 A Aula Olivar, LS Silva Alcoser… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clinical impact of tumor-infiltrating lymphocytes and PD-L1-positive cells as prognostic and predictive biomarkers in urological malignancies and retroperitoneal …	 NaN	 https://www.mdpi.com/2072-6694/12/11/3153	 M Miyake, S Hori, T Owari, Y Oda, Y Tatsumi, Y Nakai… - Cancers, 2020 - mdpi.com	 NaN	 15	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clinicopathological and molecular characteristics of prostate cancer diagnosed in young men aged up to 45 years	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.14315	 N Baniak, LM Sholl, DA Mata, AV D'Amico… - …, 2021 - Wiley Online Library	 LM Sholl	 2	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Carbonic anhydrase IX (CA9) expression in multiple renal epithelial tumor subtypes	 Citation	 NaN	 N Baniak, M Hirsch - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 M Hirsch	 2	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 32639054

SNP Microarray Analysis is a Useful Diagnostic Tool for RCC Subtyping	 Citation	 NaN	 N Baniak, P Dal Cin, A Ligon… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 P Dal Cin	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The Clinical Significance of Perineural Invasion by Prostate Cancer on Needle Core Biopsy: Involvement of Single Versus Multiple Sextant Sites	 NaN	 https://meridian.allenpress.com/aplm/article-abstract/146/10/1252/476782	 PD Bell, Y Teramoto, PMS Gurung… - … of Pathology & …, 2022 - meridian.allenpress.com	 NaN	 8	 0	 NaN	 NaN	 NaN	 NaN	 NaN
… margin length and highest Gleason grade of tumor at the margin predict for biochemical recurrence after radical prostatectomy in patients with organ-confined prostate …	 NaN	 https://www.nature.com/articles/s41391-017-0019-4	 BF Chapin, JN Nguyen, MF Achim, N Navai… - … cancer and prostatic …, 2018 - nature.com	 NaN	 33	 0	 NaN	 NaN	 NaN	 NaN	 NaN
PD-L1 Expression in Metastatic Clear Cell Renal Cell Carcinoma Using Sp142, Sp263 and E1L3N	 Citation	 NaN	 M Brunelli, A Calio, E Munari… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 A Calio	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Subcategorization of T1 bladder cancer on biopsy and transurethral resection specimens for predicting progression	 NaN	 https://meridian.allenpress.com/aplm/article-abstract/146/9/1131/474696	 A Budina, SJ Farahani, P Lal… - Archives of Pathology & …, 2022 - meridian.allenpress.com	 SJ Farahani	 4	 0	 10.5858/arpa.2021-0175-OA	 Arch Pathol Lab Med	 2022 Sep 1;146(9):1131-1139.	 Anna Budina	 34871364
Stimulator of interferon genes (STING) immunohistochemical expression in the spectrum of perivascular epithelioid cell (PEC) lesions of the kidney	 NaN	 https://www.sciencedirect.com/science/article/pii/S0031302520310199	 A Caliò, M Brunelli, S Gobbo, S Pedron, D Segala… - Pathology, 2021 - Elsevier	 A Caliò	 7	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Pathological Features of Benign and Malignant Epithelial Abnormalities of the Penis in Transgenic Mice. An Experimental Model to Study HPV-Related …	 Citation	 NaN	 S Canete-Portillo… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Gleason Score 3+ 4= 7 Cancers with High Proportion of Gleason Pattern 4 in Small Cancer Foci at Biopsy Show Similar Frequency of Postoperative …	 Citation	 NaN	 S Sato, T Kimura, T Yorozu… - …, 2019 - … GROUP 75 VARICK ST, 9TH FLR …	 T Kimura	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Papillary Renal Cell Carcinomas Demonstrating Micropapillary Features: An Investigation Into the Diagnostic and Prognostic Implications	 Pdf	 https://www.cureus.com/articles/92803-papillary-renal-cell-carcinomas-demonstrating-micropapillary-features-an-investigation-into-the-diagnostic-and-prognostic-implications.pdf	 B Caraballo, M Abdulla, S Sham, GQ Xiao, P Unger - Cureus, 2022 - cureus.com	 B Caraballo	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Association of Cribriform Architecture on Transrectal Ultrasound-Guided Prostate Biopsy with Adverse Histologic Features at Radical Prostatectomy …	 Citation	 NaN	 FV Casimero, J So - LABORATORY …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 J So	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Loss ATRX Expression and TERT promoter mutation (TERTp) in Urothelial Carcinoma	 Citation	 NaN	 M Cassini, H Li, R Pattarkine… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 R Pattarkine	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Computerized Quantification of Invasive Cribriform Adenocarcinoma on Radical Prostatectomy Specimens is Prognostic of Biochemical Recurrence	 Citation	 NaN	 S Chandramouli, P Leo… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 S Chandramouli	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Methylation Profiling of Clear Cell Papillary Renal Cell Carcinoma	 Citation	 NaN	 F Chen, F Deng, J Serrano… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 34471502 
Intratumoral Benign Glandular Atrophy is Associated with Unfavorable Grade Group of Prostatic Carcinoma	 Citation	 NaN	 Z Chen, K Hurth, GQ Xiao - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Lymphovascular Invasion and Lymph Node Metastasis is Highly Associated with Small Cribriform Pattern of Invasive Prostatic Carcinoma	 Citation	 NaN	 Z Chen, C Suen, P Unger… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Grading of Intraductal Carcinoma of the Prostate: Impact on Overall Grade Group Assignment at Diagnostic Biopsy	 Citation	 NaN	 D Chen-Maxwell, S Prendeville - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 32358793

MDM2 and CDK4 Molecular Alterations in Leydig Cell Tumor. Proposal of Leydig Scaling Score (LeSS) for Predicting Metastatic Disease	 Citation	 NaN	 M Colecchia, B Paolini… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 M Colecchia	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
A Subset of TCEB1-Like Renal Cell Carcinomas are Aggressive Tumors with Early Metastasis	 Citation	 NaN	 B Cone, SH Kang, B Shuch… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 B Cone	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
BK (Polyoma) Virus-Associated Urothelial Carcinoma in Post-Transplant Patients: Clinicopathologic Correlation with Tumor Cell Origin and Survival …	 Citation	 NaN	 K Cornejo, S Wu, Y Miao… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
GPNMB is a Sensitive but not Specific Marker for the Diagnosis of MiT Family Translocation Renal Cell Carcinoma	 Citation	 NaN	 DC Salles, K Asrani, T Vidotto… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 K Asrani	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Association of PTEN Status with Response to Salvage Radiation Therapy with or without Anti-Androgen Therapy: A Study of RTOG 96-01	 Citation	 NaN	 DC Salles, B Trock, W Shipley… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 B Trock	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genomic Characterization of Small Cell Bladder Cancer	 Citation	 NaN	 B Czerniak, G Yang, J Bondaruk… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Reporting trends, practices, and resource utilization in neuroendocrine tumors of the prostate gland: A survey of genitourinary (GU) pathologists	 NaN	 https://scholarlycommons.henryford.com/pathology_mtgabstracts/61/	 J Dhillon, SR Williamson, S Desai, S Menon… - 2020 - scholarlycommons.henryford.com	 SR Williamson	 NaN	 0	 10.1177/10668969221116629	 Int J Surg Pathol	 2023 Sep;31(6):993-1005.	 Sambit K Mohanty	 35946087
The Cystic Variant of HLRCC Renal Cell Carcinoma. A Tumor with Indolent Appearance and Aggressive Behavior	 Citation	 NaN	 E Dikoglu, M Ball… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 E Dikoglu	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Morphological Criteria Predict Early Biochemical Recurrence in Men with Intraductal Carcinoma of the Prostate	 Citation	 NaN	 MK Diop, R Albadine, F Saad… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 F Saad	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Cribriform architecture prostatic adenocarcinoma in needle biopsies is a strong independent predictor for lymph node metastases in radical prostatectomy	 Html	 https://www.sciencedirect.com/science/article/pii/S0959804920305244	 MR Downes, B Xu, TH van der Kwast - European Journal of Cancer, 2021 - Elsevier	 TH van der Kwast	 12	 0	 10.1016/j.ejca.2020.09.016	 Eur J Cancer	 2021 May:148:432-439.	 Michelle R Downes	 33077335
Mismatch Repair Gene Mutations on Low to Intermediate Risk and Metastatic Prostate Cancer	 Citation	 http://kups.ub.uni-koeln.de/id/eprint/34317	 ML Eich, MDCR Pena, C Prieto-Granada… - Lab. Invest …, 2020 - kups.ub.uni-koeln.de	 ML Eich	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Ejaculatory Ducts and Utricle Anatomy in Verumontanum: A Histomorphologic Study from Adult Prostates	 Citation	 NaN	 Z El-Zaatari, J Ro, N Tantranont… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 Z El-Zaatari	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Limited, Extended and Super-Extended Lymph Node Dissection at Radical Cystectomy/Cystoprostatectomy Preceded by Neoadjuvant Chemotherapy …	 Citation	 NaN	 C Ellis, E Alvey - LABORATORY …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Routine Clinical RNA-Sequencing in Castration-Resistant Prostate Cancer	 Citation	 NaN	 M Evans, M Jan, H Tsai… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 M Jan	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
High-Grade Oncocytic Tumor (HOT) of Kidney is Characterized by Frequent TSC1, TSC2 and mTOR Mutations-a Further Characterization of an Emerging …	 Citation	 NaN	 M Farcas, Z Gatalica… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Comparative Analysis of Renal Sarcomas: A Cohort Study of the SEER Database	 Citation	 NaN	 GA Giannico, J Cates… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 GA Giannico	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Prostate Cancer with Germline DNA Damage Repair Gene Alterations: A Clinical and Pathologic Assessment	 Citation	 NaN	 A Gopalan, S Fine, YB Chen… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 YB Chen	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Molecular Diagnostic-Associated Changes in Prostate Cancer Biopsy NCCN Category are Linked to Histopathologic Features	 Citation	 NaN	 N Greenland, J Cowan, E Chan… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Molecular Profiling of Penile Intraepithelial Neoplasia (PeIN) Highlights Subtype-Specific Recurrent and Unique Oncogenic Driving Alterations	 Citation	 NaN	 L Griesinger, CJ Liu, R Mehra… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 CJ Liu	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clear Cell Adenocarcinoma of the Genitourinary Tract in Men: A Series of 14 Cases	 Citation	 NaN	 D Grosser, J Epstein - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 J Epstein	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Presence and Type of Cribriform Pattern (CP) 4 in Prostate Biopsies (Bx) with Gleason Score (GS) 7 Prostate Cancer (PCa) is Significantly Associated with …	 Citation	 NaN	 C Gupta, A Iwata, M Amin… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 C Gupta	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Urothelial Carcinoma with Sarcomatoid Transformation: An Analysis of PD-L1 Expression Status	 Citation	 NaN	 S Gupta, NK Dashti, P Thapa… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 S Gupta	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Association of current molecular subtypes in urothelial carcinoma with patterns of muscularis propria invasion	 NaN	 https://link.springer.com/article/10.1007/s00428-021-03145-y	 K Haghayeghi, S Lu, A Matoso, SF Schiff… - Virchows Archiv, 2021 - Springer	 S Lu	 8	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 34218288
Secondary Tumors of the Bladder: A Report of 84 cases	 Citation	 NaN	 A Hamza, M Hwang, B Czerniak… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 A Hamza	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Comprehensive Analysis of Genetic Aberrations of 641 Chinese Prostate Cancer Patients-An 11-Year Retrospective Study from One Single Center	 Citation	 NaN	 B Han - LABORATORY INVESTIGATION, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Telomere lengths differ significantly between small-cell neuroendocrine prostate carcinoma and adenocarcinoma of the prostate	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817720300861	 CM Heaphy, MC Haffner, MK Graham, D Lim, C Davis… - Human pathology, 2020 - Elsevier	 CM Heaphy	 5	 1	 PMC7321874	 Hum Pathol	 2020 Jul:101:70-79.	 Christopher M Heaphy	 32389660
SPOP and CHD1 alterations in prostate cancer: Relationship with PTEN loss, tumor grade, perineural infiltration, and PSA recurrence	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1002/pros.24218	 S Hernández‐Llodrà, L Segales, N Juanpere… - The …, 2021 - Wiley Online Library	 S Hernández‐Llodrà	 8	 0	 10.1002/pros.24218	 Prostate	 2021 Dec;81(16):1267-1277.	 Silvia Hernández-Llodrà	 34533858
Novel Four-Antibody Classifier for Urothelial Carcinoma and its Correlation with p53 Expression and Divergent Differentiation	 Citation	 NaN	 A Hodgson, D Vesprini, S Liu… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 A Hodgson	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Clinical Outcomes of Penile Intraepithelial Neoplasia Variants	 Citation	 NaN	 M Hogan, GA Giannico… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 GA Giannico	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 35190664 
Anatomical Complexity of Renal Masses by PADUA and RENAL Nephrometry Scores and Diagnostic Adequacy by Core Needle Biopsy and Fine Needle …	 Citation	 NaN	 M Hogan, GA Giannico, J Cates… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 GA Giannico	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Using Artificial Intelligence (AI) to Reduce Inter-Observer Variability in Gleason Scoring of Prostate Cancer	 Citation	 NaN	 W Huang, P Jain, R Randhawa - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 W Huang	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Somatic-Type Malignancy in Testicular Germ Cell Tumor-A Clinicopathologic Analysis of 53 Cases	 Citation	 NaN	 M Hwang, A Hamza, B Czerniak… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 A Hamza	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Sarcomatoid Renal Cell Carcinoma Demonstrates an Immunosuppressive Tumor Microenvironment-Implication for Therapeutic Benefit in the …	 Citation	 NaN	 M Hwang, BJ Kerns, Y Lee… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Effect of Gleason Pattern 4 Percentage on Adverse Radical Prostatectomy Outcomes	 Citation	 NaN	 O Iakymenko, I Lugo, I Nemov… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 34184782

Geographic Differences in Prostate Cancer Grading Practice Between USA and Non-USA Urologic Pathologists	 Citation	 NaN	 K Iczkowski, C Hartley… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 C Hartley	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Comparative Study of Prostate Cancer Subtypes and Cribriform Gleason Pattern 4 in Men of African and European Descent	 Citation	 NaN	 B Imblum, S Farahani, A Shah… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 S Farahani	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Quantitative assessment of PTEN loss (qPTEN) is strongly associated with biochemical recurrence and may improve treatment decisions after surgery	 Citation	 https://repositorio.usp.br/item/003028652	 T Jamaspishvili, P Patel, Y Niu, T Vidotto… - Modern …, 2020 - repositorio.usp.br	 T Vidotto	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Image-Guided Targeted Prostate Biopsies: Impact on Summary Synoptic Reporting	 Citation	 NaN	 T Jankowski, S Bowman… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immunohistochemistry of BXDC2 and GULP1 in Bladder Cancer as Predictors of Chemosensitivity	 Citation	 NaN	 G Jiang, Y Teramoto… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clinicopathologic Findings in Patients Who Have Undergone Radical Cystectomy/Cystoprostatectomy with Extended Versus Standard Lymph Node …	 Citation	 NaN	 J Kagan, M Alemozaffar… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 10.1177/1066896920937072	 Int J Surg Pathol	 2021 Apr;29(2):150-154.	 Joshua Kagan	 32573301
Differentially expressed genes associated with prognosis in locally advanced lymph node-negative prostate cancer	 Html	 https://www.frontiersin.org/articles/10.3389/fgene.2019.00730/full	 EA Pudova, EN Lukyanova, KM Nyushko… - … in genetics, 2019 - frontiersin.org	 EN Lukyanova	 28	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Leiomyosarcoma of the Bladder: A Comparison to Soft Tissue Leiomyosarcoma	 Citation	 NaN	 S Kamanda, GA Giannico… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 GA Giannico	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 33964611

Squamous Cell Carcinoma of the Bladder: Relationship to HPV?	 Citation	 NaN	 S Kamanda, GA Giannico… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 GA Giannico	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Neuroendocrine differentiation in usual‐type prostatic adenocarcinoma: Molecular characterization and clinical significance	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1002/pros.24035	 H Kaur, I Samarska, J Lu, F Faisal, BL Maughan… - The …, 2020 - Wiley Online Library	 H Kaur	 28	 1	 PMC9524879	 Prostate	 2020 Sep;80(12):1012-1023.	 Harsimar Kaur	 32649013
Genomic and Clinical-Pathologic Characterization of Primary Prostate Cancers with ATM Loss	 Citation	 NaN	 H Kaur, J Hicks, C Pritchard… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 H Kaur	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 32694154 
PIN‐like ductal carcinoma of the prostate has frequent activating ras/raf mutations	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.14224	 HB Kaur, DC Salles, A Paulk, JI Epstein… - …, 2021 - Wiley Online Library	 HB Kaur	 12	 1	 PMC7775281	 Histopathology	 2021 Jan;78(2):327-333.	 Harsimar B Kaur	 32740981
Type 1 Papillary Renal Cell Carcinomas with High Grade Features-Morphologic and Molecular Analysis	 Citation	 NaN	 J Kennedy, R DiNatale… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 R DiNatale	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genomic Landscape of Non-invasive Urothelial Carcinoma of the Bladder	 Citation	 NaN	 J Kennedy, T Clinton, N Almassi… - MODERN …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 T Clinton	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Expression of PD-L1/IDO1 and Tumor Infiltrating Lymphocytes Status in Renal Cell Carcinoma with Sarcomatoid Changes and Rhabdoid Features	 Citation	 NaN	 D Kiyozawa, D Takamatsu… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 10.1016/j.humpath.2020.04.003	 Hum Pathol	 2020 Jul:101:31-39.	 Daisuke Kiyozawa	 32360490
Optimal Method for Reporting Gleason Score and Tumor Volume in MRI-Targeted Prostate Biopsies	 Citation	 NaN	 Q Kong, S Chintalapati, Q Cai… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Molecular Signature of Malignant Cribriborm and Other Similar Lesions of the Prostate: Diagnostic Implications	 Citation	 NaN	 Q Kong, Q Cai, M Zhou - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 M Zhou	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
MRI-Targeted Prostate Biopsies Improve the Detection of Prostate Cancer with Adverse Pathology	 Citation	 NaN	 Q Kong, S Chintalapati, Q Cai… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Quantification of Pattern 4 in Patients with Highest Needle Biopsy Gleason Score 4+ 4= 8/Grade Group 4 is Associated with Radical Prostatectomy …	 Citation	 NaN	 P Kopach, H Al-Ahmadie… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 P Kopach	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
High-Grade Unclassified Renal Cell Carcinoma with NF2-loss-Morphologic and Molecular Analysis	 Citation	 NaN	 P Kopach, R DiNatale… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 P Kopach	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Low-Grade Oncocytic Tumor of Kidney (CK7-Positive, CD117-Negative): Incidence in a single institutional experience with clinicopathological and molecular …	 NaN	 https://www.sciencedirect.com/science/article/pii/S004681772100071X	 O Kravtsov, S Gupta, JC Cheville, WR Sukov… - Human pathology, 2021 - Elsevier	 O Kravtsov	 39	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 33961838
Melanin and Lipofuscin in Unexpected Renal Contexts	 Citation	 NaN	 C Kurek, F Maclean - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 F Maclean	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clinical-Pathologic Survey of Neuroendocrine Differentiation in High-Grade Treatment-Naive Prostate Cancer	 Citation	 NaN	 M Lauw, B Stohr, J Simko… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Computer-Extracted Features from Radical Prostatectomy Specimens Prognostic of Biochemical Recurrence are Associated with Decipher Risk Groups	 Citation	 NaN	 P Leo, R Elliott, A Janowczyk… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 P Leo	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
A Pilot Study to Determine Expression of SATB2 in Prostatic Adenocarcinoma	 Citation	 NaN	 H Li, R Pattarkine, K Xu… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 R Pattarkine	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immune Profiles of Invasive Urothelial Carcinoma post Neoadjuvant Therapy and in Positive Lymph Nodes: Parts of the PDL1 Elephant?	 Citation	 NaN	 H Li, Q Zhang, L Shuman… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
PTEN/ERG/Ki67 Provide Comparable Results as Other Genomic Tests in Risk Stratification of Prostate Cancer	 Citation	 NaN	 K Lin - LABORATORY INVESTIGATION, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Molecular Prognostic Testing on Gleason 3+ 4 Prostate Cancer	 Citation	 NaN	 K Lin - LABORATORY INVESTIGATION, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 34391509 
Renal collision tumor composed of oncocytoma and mucinous tubular and spindle cell carcinoma: case report of an unprecedented entity	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817717302848	 K Arora, R Miller, S Mullick, S Shen, AG Ayala, JY Ro - Human Pathology, 2018 - Elsevier	 K Arora	 8	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The Clinical Prognosis and Mechanistic Study of DDX3X in Renal Cell Carcinoma Progression	 Citation	 NaN	 TC Lin, YM Yeh, WL Fan - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 YM Yeh	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immune Gene Expression Analysis of Bladder Carcinoma in-situ and Correlation with CK20 Immunohistochemical Staining and Response to BCG …	 Citation	 NaN	 K Lombardo, BM Amador… - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 PMC7878196	 Appl Immunohistochem Mol Morphol	 2021 Feb 1;29(2):127-135.	 Kara A Lombardo	 32858539
Long-Term Oncological Impact of Positive Anterior Surgical Margin after Radical Prostatectomy	 Citation	 NaN	 M Lu, S Wu, CL Wu - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 CL Wu	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 33002923

Histologic Features Associated with Multiperimetric MRI-Detected Negative Prostatic Targets of Different PI-RADS Scores	 Citation	 NaN	 X Luo, G Li, J Ross, X Yang - …, 2020 - … GROUP 75 VARICK ST, 9TH FLR …	 X Yang	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
